ticker,period,period_type,source_name,source_category,source_url,final_url,local_path,file_hash,detected_file_type,document_category_raw,document_category_normalized,document_title,source_document_type,consolidated_status,document_score,document_status,tier,manual_review_required,review_reason,notes
PVS,2025,nan,PTSC financial statements 01ID_PATCH1 candidate,company_ir,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/PTSC_BCTC Cong ty me nam 2024_SKT.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/PTSC_BCTC%20Cong%20ty%20me%20nam%202024_SKT.pdf,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_7768ae595bc68afb.pdf,7768ae595bc68afb2f8dd3218797b34ed02458cf261fb5e023d98e6ac66e8389,pdf,financial_statement,financial_statement,PTSC financial statements 01ID_PATCH1 candidate,financial_statement,standalone,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
SSI,2025,nan,SSI financial statements 01ID_PATCH1 candidate,company_ir,https://www.ssi.com.vn/upload/files/IR/Reports/20250814_SSI_Bao_cao_tai_chinh_rieng_soat_xet_ban_nien_2025.pdf,https://www.ssi.com.vn/upload/files/IR/Reports/20250814_SSI_Bao_cao_tai_chinh_rieng_soat_xet_ban_nien_2025.pdf,data\raw\official_finance_documents\01ie\ssi_2025_financial_statement_513737d0cb20948e.pdf,513737d0cb20948ec679f05e8d3bcf8decb81dfb81b36aba42ccd05aa961ae65,pdf,financial_statement,financial_statement,SSI financial statements 01ID_PATCH1 candidate,financial_statement,standalone,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
NLG,2025-Q3,nan,Nam Long financial reports 01ID_PATCH1 candidate,company_ir,https://www.namlongvn.com/uploads/2025/10/20251029_NLG_CBTT-Bao-cao-tai-chinh-Quy-3.2025_Rieng_EN.pdf,https://www.namlongvn.com/uploads/2025/10/20251029_NLG_CBTT-Bao-cao-tai-chinh-Quy-3.2025_Rieng_EN.pdf/,data\raw\official_finance_documents\01ie\nlg_2025_q3_financial_statement_b24fb33eaa63a72c.pdf,b24fb33eaa63a72c986aa1f67f5ec15848b6d48a939a2f016b99f3a8908e9f34,pdf,financial_statement,financial_statement,Nam Long financial reports 01ID_PATCH1 candidate,financial_statement,standalone,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
PVS,2025-Q3,nan,PTSC financial statements 01ID_PATCH1 candidate,company_ir,https://www.ptsc.com.vn/Data/Sites/1/media/codong/VIE_EN_BCTC Cong ty me_Quy 3.2025.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/VIE_EN_BCTC%20Cong%20ty%20me_Quy%203.2025.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q3_financial_statement_6a27d6097ee6cdee.pdf,6a27d6097ee6cdee43a07fd05515a60100563163dea2244c50afda39c22b04f0,pdf,financial_statement,financial_statement,PTSC financial statements 01ID_PATCH1 candidate,financial_statement,standalone,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
SSI,2025-Q3,nan,SSI financial statements 01ID_PATCH1 candidate,company_ir,https://www.ssi.com.vn/upload/files/IR/20251020_SSI_Bao_cao_tai_chinh_rieng_Quy_3_nam_2025.pdf,https://www.ssi.com.vn/upload/files/IR/20251020_SSI_Bao_cao_tai_chinh_rieng_Quy_3_nam_2025.pdf,data\raw\official_finance_documents\01ie\ssi_2025_q3_financial_statement_a5721d8d8afa7504.pdf,a5721d8d8afa75045996d1d5c4711c70ad12b540b88ec233f6e609abfcb5453b,pdf,financial_statement,financial_statement,SSI financial statements 01ID_PATCH1 candidate,financial_statement,standalone,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
NLG,2025-Q2,nan,Nam Long financial reports 01ID_PATCH1 candidate,company_ir,https://www.namlongvn.com/uploads/2025/07/20250725-nlg-cbtt-bao-cao-tai-chinh-quy-2-2025-rieng-en.pdf,https://www.namlongvn.com/uploads/2025/07/20250725-nlg-cbtt-bao-cao-tai-chinh-quy-2-2025-rieng-en.pdf/,data\raw\official_finance_documents\01ie\nlg_2025_q2_financial_statement_de711ebde1455505.pdf,de711ebde14555051d66554fb1652c6fc5e947b6de10c1d151813e219ac03802,pdf,financial_statement,financial_statement,Nam Long financial reports 01ID_PATCH1 candidate,financial_statement,standalone,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
PVS,2025-Q2,nan,PTSC financial statements 01ID_PATCH1 candidate,company_ir,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/1246 PTSC-BTK.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/1246%20PTSC-BTK.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q2_financial_statement_e143fbeef6f75523.pdf,e143fbeef6f755233b7d897423ff1506455599cd121aea748a52182d88cb534a,pdf,financial_statement,financial_statement,PTSC financial statements 01ID_PATCH1 candidate,financial_statement,standalone,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
NLG,2026,nan,Nam Long financial reports 01ID_PATCH1 candidate,company_ir,https://www.namlongvn.com/uploads/2026/03/20260318-NLG-CBTT-Bao-cao-tai-chinh-nam-2025-da-kiem-toan-Rieng-EN.pdf,https://www.namlongvn.com/uploads/2026/03/20260318-NLG-CBTT-Bao-cao-tai-chinh-nam-2025-da-kiem-toan-Rieng-EN.pdf/,data\raw\official_finance_documents\01ie\nlg_2026_financial_statement_7fd8cf1ae323a2d9.pdf,7fd8cf1ae323a2d94101a3beee3293566ac41a15fe6ebf4cc09dde04236aed99,pdf,financial_statement,financial_statement,Nam Long financial reports 01ID_PATCH1 candidate,financial_statement,standalone,165,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal;consolidated_or_audited_signal
NLG,2025-Q1,nan,Nam Long financial reports 01ID_PATCH1 candidate,company_ir,https://www.namlongvn.com/uploads/assets/files/Cong-bo-thong-tin/Bao-cao-tai-chinh/20250424-nlg-cbtt-bao-cao-tai-chinh-quy-1-nam-2025-rieng-en.pdf,https://www.namlongvn.com/uploads/assets/files/Cong-bo-thong-tin/Bao-cao-tai-chinh/20250424-nlg-cbtt-bao-cao-tai-chinh-quy-1-nam-2025-rieng-en.pdf/,data\raw\official_finance_documents\01ie\nlg_2025_q1_financial_statement_5ad4ea3a6d1bda6c.pdf,5ad4ea3a6d1bda6c964dba42dcafea767b10380528978fcdcde310f8f6b4f323,pdf,financial_statement,financial_statement,Nam Long financial reports 01ID_PATCH1 candidate,financial_statement,standalone,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
PVS,2024-Q4,nan,PTSC financial statements 01ID_PATCH1 candidate,company_ir,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/2025 01 24_161 PTSC-BTK_CBTT Bao cao tai chinh Cong ty me Quy 4 2024.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/2025%2001%2024_161%20PTSC-BTK_CBTT%20Bao%20cao%20tai%20chinh%20Cong%20ty%20me%20Quy%204%202024.pdf,data\raw\official_finance_documents\01ie\pvs_2024_q4_financial_statement_da4d85a0482e3bd0.pdf,da4d85a0482e3bd0aa8c816667c25c8f2b4cacab70611a3c5a793127fcb9ed81,pdf,financial_statement,financial_statement,PTSC financial statements 01ID_PATCH1 candidate,financial_statement,standalone,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
PVS,2025-Q1,nan,PTSC financial statements 01ID_PATCH1 candidate,company_ir,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/Webiste_BCTC Cong ty me_QUY 1.2025-VN.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/Webiste_BCTC%20Cong%20ty%20me_QUY%201.2025-VN.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q1_financial_statement_9e2a19b66c316531.pdf,9e2a19b66c316531fbd7618db4a1b8f8a76dbcfcfaba7b433d0c5adcc9aea9f0,pdf,financial_statement,financial_statement,PTSC financial statements 01ID_PATCH1 candidate,financial_statement,standalone,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
PVS,2026,nan,PTSC financial statements 01ID_PATCH1 candidate,company_ir,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/2026 03 19_363 PTSC-BTK_CBTT BCTC Cty me Nam 2025.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/2026%2003%2019_363%20PTSC-BTK_CBTT%20BCTC%20Cty%20me%20Nam%202025.pdf,data\raw\official_finance_documents\01ie\pvs_2026_financial_statement_8fad86b624a21068.pdf,8fad86b624a21068ec158cd3a21c36a2f0eb381df4b85f2ab17cc38027b4b9d5,pdf,financial_statement,financial_statement,PTSC financial statements 01ID_PATCH1 candidate,financial_statement,standalone,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
SSI,2026,nan,SSI financial statements 01ID_PATCH1 candidate,company_ir,https://www.ssi.com.vn/upload/files/IR/20260327_SSI_Bao_cao_tai_chinh_rieng_nam_2025_da_kiem_toan.pdf,https://www.ssi.com.vn/upload/files/IR/20260327_SSI_Bao_cao_tai_chinh_rieng_nam_2025_da_kiem_toan.pdf,data\raw\official_finance_documents\01ie\ssi_2026_financial_statement_0dc0c2ac4e53dd69.pdf,0dc0c2ac4e53dd697b8a1e98fba0c5be6cc4f30db70b1a26a9dcbc55084d24c1,pdf,financial_statement,financial_statement,SSI financial statements 01ID_PATCH1 candidate,financial_statement,standalone,165,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal;consolidated_or_audited_signal
VGC,2026-Q1,nan,Viglacera financial statements 01ID_PATCH1 candidate,company_ir,https://viglacera.com.vn/document/bao-cao-tai-chinh-hop-nhat-quy-i2026-tieng-anh,https://viglacera.com.vn/document/bao-cao-tai-chinh-hop-nhat-quy-i2026-tieng-anh,data\raw\official_finance_documents\01ie\vgc_2026_q1_financial_statement_413cf32c567e145a.html,413cf32c567e145a192183e9875132e702715aa7602c7d508627a0893eed9fa4,html,financial_statement,financial_statement,Viglacera financial statements 01ID_PATCH1 candidate,financial_statement,consolidated,165,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal;consolidated_or_audited_signal
VGC,2026,nan,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,company_ir,https://cdn.viglacera.com.vn/storage/documents/quan-he-co-dong/bao-cao-thuong-nien/consolidated-financial-statements-and-explaination-q-i-2026.pdf,https://cdn.viglacera.com.vn/storage/documents/quan-he-co-dong/bao-cao-thuong-nien/consolidated-financial-statements-and-explaination-q-i-2026.pdf,data\raw\official_finance_documents\01ie\vgc_2026_annual_report_8b6988fdda922aae.pdf,8b6988fdda922aaea76489eb036ddf460ad2f9dcaa74376536d56d03aed4af82,pdf,annual_report,annual_report,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,annual_report,consolidated,155,ACCEPTED_TARGET_BCTN,4,False,,category=annual_report;bctc_title_url_signal;consolidated_or_audited_signal;annual_report_signal
VGC,2026-Q1,nan,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,company_ir,https://viglacera.com.vn/document/bao-cao-tai-chinh-hop-nhat-quy-i2026-tieng-anh,https://viglacera.com.vn/document/bao-cao-tai-chinh-hop-nhat-quy-i2026-tieng-anh,data\raw\official_finance_documents\01ie\vgc_2026_q1_financial_statement_413cf32c567e145a.html,413cf32c567e145a192183e9875132e702715aa7602c7d508627a0893eed9fa4,html,financial_statement,financial_statement,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,financial_statement,consolidated,165,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal;consolidated_or_audited_signal
VGC,2026-Q1,nan,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,company_ir,https://viglacera.com.vn/document/bao-cao-tai-chinh-hop-nhat-quy-i2026-tieng-anh#menu,https://viglacera.com.vn/document/bao-cao-tai-chinh-hop-nhat-quy-i2026-tieng-anh#menu,data\raw\official_finance_documents\01ie\vgc_2026_q1_financial_statement_413cf32c567e145a.html,413cf32c567e145a192183e9875132e702715aa7602c7d508627a0893eed9fa4,html,financial_statement,financial_statement,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,financial_statement,consolidated,165,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal;consolidated_or_audited_signal
VGC,2026-Q1,nan,Viglacera financial statements 01ID_PATCH1 candidate,company_ir,https://viglacera.com.vn/document/bao-cao-tai-chinh-quy-i-nam-2026-hop-nhat,https://viglacera.com.vn/document/bao-cao-tai-chinh-quy-i-nam-2026-hop-nhat,data\raw\official_finance_documents\01ie\vgc_2026_q1_financial_statement_ba5cbf234fb8add3.html,ba5cbf234fb8add34b8776cb54241d6d3a34da3cfc3e1e34d14977519692de7a,html,financial_statement,financial_statement,Viglacera financial statements 01ID_PATCH1 candidate,financial_statement,consolidated,165,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal;consolidated_or_audited_signal
VGC,2026,nan,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,company_ir,https://cdn.viglacera.com.vn/storage/documents/quan-he-co-dong/bao-cao-thuong-nien/bctc-hop-nhat-va-giai-trinh-q-i-2026.pdf,https://cdn.viglacera.com.vn/storage/documents/quan-he-co-dong/bao-cao-thuong-nien/bctc-hop-nhat-va-giai-trinh-q-i-2026.pdf,data\raw\official_finance_documents\01ie\vgc_2026_annual_report_246adda4036af73a.pdf,246adda4036af73a69297bd2d730eba15ca0637e1f07d641740afc03cd5f000c,pdf,annual_report,annual_report,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,annual_report,consolidated,55,REJECTED_NEGATIVE_TITLE,4,True,REJECTED_NEGATIVE_TITLE,category=annual_report;bctc_title_url_signal;consolidated_or_audited_signal;annual_report_signal;negative_title_signal
VGC,2026-Q1,nan,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,company_ir,https://viglacera.com.vn/document/bao-cao-tai-chinh-quy-i-nam-2026-hop-nhat,https://viglacera.com.vn/document/bao-cao-tai-chinh-quy-i-nam-2026-hop-nhat,data\raw\official_finance_documents\01ie\vgc_2026_q1_financial_statement_ba5cbf234fb8add3.html,ba5cbf234fb8add34b8776cb54241d6d3a34da3cfc3e1e34d14977519692de7a,html,financial_statement,financial_statement,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,financial_statement,consolidated,165,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal;consolidated_or_audited_signal
VGC,2026-Q1,nan,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,company_ir,https://viglacera.com.vn/document/bao-cao-tai-chinh-quy-i-nam-2026-hop-nhat#menu,https://viglacera.com.vn/document/bao-cao-tai-chinh-quy-i-nam-2026-hop-nhat#menu,data\raw\official_finance_documents\01ie\vgc_2026_q1_financial_statement_ba5cbf234fb8add3.html,ba5cbf234fb8add34b8776cb54241d6d3a34da3cfc3e1e34d14977519692de7a,html,financial_statement,financial_statement,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,financial_statement,consolidated,165,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal;consolidated_or_audited_signal
HSG,2025-Q2,nan,Hoa Sen financial statements 01ID_PATCH1 candidate,company_ir,https://hoasengroup.vn/vi/bai-viet/hsg-bao-cao-tai-chinh-hop-nhat-va-giai-trinh-kqkd-hop-nhat-quy-ii-ndtc-2025-2026/,https://hoasengroup.vn/vi/bai-viet/hsg-bao-cao-tai-chinh-hop-nhat-va-giai-trinh-kqkd-hop-nhat-quy-ii-ndtc-2025-2026/,data\raw\official_finance_documents\01ie\hsg_2025_q2_financial_statement_bc06e0acb6c8d2b7.html,bc06e0acb6c8d2b74f57adb468d1e8d2d62764aac9390503cc8d1a3a4866b166,html,financial_statement,financial_statement,Hoa Sen financial statements 01ID_PATCH1 candidate,financial_statement,consolidated,65,REJECTED_NEGATIVE_TITLE,2,True,REJECTED_NEGATIVE_TITLE,category=financial_statement;bctc_title_url_signal;consolidated_or_audited_signal;negative_title_signal
HSG,2026,nan,Hoa Sen financial statements 01ID_PATCH1 candidate,company_ir,https://hoasengroup.vn/vi/bai-viet/hsg-bao-cao-tai-chinh-hop-nhat-va-giai-trinh-kqkd-hop-nhat-giua-nien-do-ndtc-2025-2026-da-soat-xet/,https://hoasengroup.vn/vi/bai-viet/hsg-bao-cao-tai-chinh-hop-nhat-va-giai-trinh-kqkd-hop-nhat-giua-nien-do-ndtc-2025-2026-da-soat-xet/,data\raw\official_finance_documents\01ie\hsg_2026_financial_statement_2ab7c0d15ec781d5.html,2ab7c0d15ec781d5b0a3e87d6268b707538a8118237000316fac72f434dd5976,html,financial_statement,financial_statement,Hoa Sen financial statements 01ID_PATCH1 candidate,financial_statement,consolidated,65,REJECTED_NEGATIVE_TITLE,2,True,REJECTED_NEGATIVE_TITLE,category=financial_statement;bctc_title_url_signal;consolidated_or_audited_signal;negative_title_signal
GMD,2026-Q1,nan,Gemadept financial statements 01ID_PATCH1 candidate,company_ir,https://www.gemadept.com.vn/bao-cao-tai-chinh-quy-1-2026/,https://www.gemadept.com.vn/bao-cao-tai-chinh-quy-1-2026/,data\raw\official_finance_documents\01ie\gmd_2026_q1_financial_statement_3ed1465a0dc571b4.html,3ed1465a0dc571b4b7f95d2936e3abaf0ddcdb98ac786572f70f97bb2adf9e99,html,financial_statement,financial_statement,Gemadept financial statements 01ID_PATCH1 candidate,financial_statement,unknown,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
GMD,2025-Q4,nan,Gemadept financial statements 01ID_PATCH1 candidate,company_ir,https://www.gemadept.com.vn/bao-cao-tai-chinh-quy-4-2025/,https://www.gemadept.com.vn/bao-cao-tai-chinh-quy-4-2025/,data\raw\official_finance_documents\01ie\gmd_2025_q4_financial_statement_68051fef26244a05.html,68051fef26244a058489009eebf787ca7cf0f1534a9efbac1d95c11f0b3e55f9,html,financial_statement,financial_statement,Gemadept financial statements 01ID_PATCH1 candidate,financial_statement,unknown,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
FPT,2025,nan,FPT investor relations EN 01ID_PATCH1 candidate,company_ir,https://bctn2025.fpt.com/vi,https://bctn2025.fpt.com/vi/,data\raw\official_finance_documents\01ie\fpt_2025_annual_report_e2c0d86df374c6b1.html,e2c0d86df374c6b1ac1f1f2c91063c5afc84cddf5f32a5d4876a13e742c718a2,html,annual_report,annual_report,FPT investor relations EN 01ID_PATCH1 candidate,annual_report,unknown,90,ACCEPTED_TARGET_BCTN,4,False,,category=annual_report;annual_report_signal
FPT,2026,nan,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,company_ir,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BAO-CAO-ESG_VI_02042026.pdf,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BAO-CAO-ESG_VI_02042026.pdf,data\raw\official_finance_documents\01ie\fpt_2026_annual_report_38af0c1ef98f1884.pdf,38af0c1ef98f188438c5414bca58bac5f776f302997858a2dbc62af3b755335c,pdf,annual_report,annual_report,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,annual_report,unknown,-10,REJECTED_NEGATIVE_TITLE,4,True,REJECTED_NEGATIVE_TITLE,category=annual_report;annual_report_signal;negative_title_signal
FPT,2026,nan,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,company_ir,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BCTN-2025.pdf,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BCTN-2025.pdf,data\raw\official_finance_documents\01ie\fpt_2026_annual_report_9449a7251d126b63.pdf,9449a7251d126b635988974dbc72c2773c7fff39f4e5e858b5f7d3928b4e0e6c,pdf,annual_report,annual_report,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,annual_report,unknown,90,ACCEPTED_TARGET_BCTN,4,False,,category=annual_report;annual_report_signal
FPT,2025,nan,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,company_ir,https://bctn2025.fpt.com/bao-cao-esg/hoat-dong-vi-moi-truong-xanh/,https://bctn2025.fpt.com/bao-cao-esg/hoat-dong-vi-moi-truong-xanh/,data\raw\official_finance_documents\01ie\fpt_2025_annual_report_8803dfbeb9384029.html,8803dfbeb9384029f9769b153d87eea5fdd4e4693bfdd67d7e2ba4f291cdd8ba,html,annual_report,annual_report,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,annual_report,unknown,-10,REJECTED_NEGATIVE_TITLE,4,True,REJECTED_NEGATIVE_TITLE,category=annual_report;annual_report_signal;negative_title_signal
FPT,2025,nan,FPT investor relations EN 01ID_PATCH1 candidate,company_ir,https://bctn2025.fpt.com/vi/,https://bctn2025.fpt.com/vi/,data\raw\official_finance_documents\01ie\fpt_2025_annual_report_e2c0d86df374c6b1.html,e2c0d86df374c6b1ac1f1f2c91063c5afc84cddf5f32a5d4876a13e742c718a2,html,annual_report,annual_report,FPT investor relations EN 01ID_PATCH1 candidate,annual_report,unknown,90,ACCEPTED_TARGET_BCTN,4,False,,category=annual_report;annual_report_signal
FPT,2026,nan,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,company_ir,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BAO-CAO-ESG_VI_02042026.pdf,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BAO-CAO-ESG_VI_02042026.pdf,data\raw\official_finance_documents\01ie\fpt_2026_annual_report_38af0c1ef98f1884.pdf,38af0c1ef98f188438c5414bca58bac5f776f302997858a2dbc62af3b755335c,pdf,annual_report,annual_report,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,annual_report,unknown,-10,REJECTED_NEGATIVE_TITLE,4,True,REJECTED_NEGATIVE_TITLE,category=annual_report;annual_report_signal;negative_title_signal
FPT,2026,nan,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,company_ir,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BCTN-2025.pdf,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BCTN-2025.pdf,data\raw\official_finance_documents\01ie\fpt_2026_annual_report_9449a7251d126b63.pdf,9449a7251d126b635988974dbc72c2773c7fff39f4e5e858b5f7d3928b4e0e6c,pdf,annual_report,annual_report,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,annual_report,unknown,90,ACCEPTED_TARGET_BCTN,4,False,,category=annual_report;annual_report_signal
FPT,2025,nan,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,company_ir,https://bctn2025.fpt.com/bao-cao-esg/hoat-dong-vi-moi-truong-xanh/,https://bctn2025.fpt.com/bao-cao-esg/hoat-dong-vi-moi-truong-xanh/,data\raw\official_finance_documents\01ie\fpt_2025_annual_report_8803dfbeb9384029.html,8803dfbeb9384029f9769b153d87eea5fdd4e4693bfdd67d7e2ba4f291cdd8ba,html,annual_report,annual_report,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,annual_report,unknown,-10,REJECTED_NEGATIVE_TITLE,4,True,REJECTED_NEGATIVE_TITLE,category=annual_report;annual_report_signal;negative_title_signal
FPT,2025,nan,FPT investor relations EN 01ID_PATCH1 candidate,company_ir,https://bctn2025.fpt.com/vi/bao-cao-esg/thong-diep-dinh-huong-esg,https://bctn2025.fpt.com/vi/bao-cao-esg/thong-diep-dinh-huong-esg/,data\raw\official_finance_documents\01ie\fpt_2025_annual_report_5120a48feb3290b0.html,5120a48feb3290b00defad897c01459a6f8795fdb839237104a45907f5ebac83,html,annual_report,annual_report,FPT investor relations EN 01ID_PATCH1 candidate,annual_report,unknown,-10,REJECTED_NEGATIVE_TITLE,4,True,REJECTED_NEGATIVE_TITLE,category=annual_report;annual_report_signal;negative_title_signal
FPT,2026,nan,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,company_ir,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BAO-CAO-ESG_VI_02042026.pdf,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BAO-CAO-ESG_VI_02042026.pdf,data\raw\official_finance_documents\01ie\fpt_2026_annual_report_38af0c1ef98f1884.pdf,38af0c1ef98f188438c5414bca58bac5f776f302997858a2dbc62af3b755335c,pdf,annual_report,annual_report,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,annual_report,unknown,-10,REJECTED_NEGATIVE_TITLE,4,True,REJECTED_NEGATIVE_TITLE,category=annual_report;annual_report_signal;negative_title_signal
FPT,2026,nan,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,company_ir,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BCTN-2025.pdf,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BCTN-2025.pdf,data\raw\official_finance_documents\01ie\fpt_2026_annual_report_9449a7251d126b63.pdf,9449a7251d126b635988974dbc72c2773c7fff39f4e5e858b5f7d3928b4e0e6c,pdf,annual_report,annual_report,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,annual_report,unknown,90,ACCEPTED_TARGET_BCTN,4,False,,category=annual_report;annual_report_signal
FPT,2025,nan,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,company_ir,https://bctn2025.fpt.com/bao-cao-esg/hoat-dong-vi-moi-truong-xanh/,https://bctn2025.fpt.com/bao-cao-esg/hoat-dong-vi-moi-truong-xanh/,data\raw\official_finance_documents\01ie\fpt_2025_annual_report_8803dfbeb9384029.html,8803dfbeb9384029f9769b153d87eea5fdd4e4693bfdd67d7e2ba4f291cdd8ba,html,annual_report,annual_report,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,annual_report,unknown,-10,REJECTED_NEGATIVE_TITLE,4,True,REJECTED_NEGATIVE_TITLE,category=annual_report;annual_report_signal;negative_title_signal
GMD,2025,nan,Gemadept financial statements 01ID_PATCH1 candidate,company_ir,https://www.gemadept.com.vn/bao-cao-tai-chinh-6-thang-dau-nam-2025/,https://www.gemadept.com.vn/bao-cao-tai-chinh-6-thang-dau-nam-2025/,data\raw\official_finance_documents\01ie\gmd_2025_financial_statement_eecb88780feb5542.html,eecb88780feb554240e03bbf3082d325e43c08b24016d4efd66a05f9bff00a8b,html,financial_statement,financial_statement,Gemadept financial statements 01ID_PATCH1 candidate,financial_statement,unknown,140,ACCEPTED_TARGET_BCTC,2,False,,category=financial_statement;bctc_title_url_signal
FPT,,,vietstock_finance_documents,vietstock_public_document_page,https://finance.vietstock.vn/FPT/tai-tai-lieu.htm,,,,html,,other,,other,unknown,0,REJECTED_NON_TARGET_CATEGORY,9,True,REJECTED_NON_TARGET_CATEGORY,
GMD,,,vietstock_finance_documents,vietstock_public_document_page,https://finance.vietstock.vn/GMD/tai-tai-lieu.htm,,,,html,,other,,other,unknown,0,REJECTED_NON_TARGET_CATEGORY,9,True,REJECTED_NON_TARGET_CATEGORY,
HSG,,,vietstock_finance_documents,vietstock_public_document_page,https://finance.vietstock.vn/HSG/tai-tai-lieu.htm,,,,html,,other,,other,unknown,0,REJECTED_NON_TARGET_CATEGORY,9,True,REJECTED_NON_TARGET_CATEGORY,
KDH,,,vietstock_finance_documents,vietstock_public_document_page,https://finance.vietstock.vn/KDH/tai-tai-lieu.htm,,,,html,,other,,other,unknown,0,REJECTED_NON_TARGET_CATEGORY,9,True,REJECTED_NON_TARGET_CATEGORY,
NLG,,,vietstock_finance_documents,vietstock_public_document_page,https://finance.vietstock.vn/NLG/tai-tai-lieu.htm,,,,html,,other,,other,unknown,0,REJECTED_NON_TARGET_CATEGORY,9,True,REJECTED_NON_TARGET_CATEGORY,
