ticker,stage,required_slots,slots_filled,slots_missing,latest_bctc_available,latest_audited_annual_fs_available,latest_bctn_available,same_period_previous_year_available,three_year_history_available,evidence_pack_status,manual_review_required,next_action
TV2,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VPG,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TTA,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VGS,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VTD,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VHE,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TNI,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VVS,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TSC,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TNH,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TLG,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TDG,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VLC,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VNB,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VOC,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TDM,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VTC,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TTN,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VCW,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VTR,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VCP,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TOS,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TVP,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VNS,stage_3_final_watchlist,3,0,3,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VHM,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VIC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VPI,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TVB,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
WSS,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VC3,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TIG,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TLD,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VC7,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VHG,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VTO,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VIP,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TVC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TDP,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TNT,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TDC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VC2,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TV1,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VUA,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TTH,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TDH,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VNH,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TVD,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TPC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VPH,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
THD,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
XMC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VTV,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TV4,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VNP,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VCS,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VLF,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VIS,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
THT,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TDT,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TRC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TIP,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VNR,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TNS,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TEG,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VLB,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VTK,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TMT,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VRC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VC9,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TIS,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VKC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VGP,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
UDJ,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
THI,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TV6,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VW3,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
THG,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VRG,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TTG,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TRA,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TH1,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
UDC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VAF,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VSH,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VFG,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VEF,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VPL,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TFC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VPD,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TID,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TMP,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VPR,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TNW,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VIF,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VGG,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VLA,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
UNI,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VPS,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VID,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
UPH,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VNG,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
WSB,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
UIC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TST,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VEC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VCA,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
YBM,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VMG,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TDW,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VTL,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
THB,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TMB,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TVT,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VET,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TVW,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TMC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VPB,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
UPC,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VTE,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VSN,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TLP,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VNZ,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VAV,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VCF,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VCB,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VMD,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
THP,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VTQ,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TKU,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TTT,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TDB,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TOW,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VWS,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VSF,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TPB,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TDS,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TET,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VIM,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
X20,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TSJ,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VIB,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VDN,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TPH,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
XMP,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
TLI,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
VIE,stage_2_evidence_candidates,2,0,2,False,False,False,False,False,EVIDENCE_QUEUE_CREATED,True,Collect only staged manual seeds/links; do not bulk download PDFs.
